order_id,customer_id,customer_name,email,phone,city,state,country,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,order_status,order_date,shipping_address,delivery_days
ORD001891,CUST7774,Lindsay Brewer,ebranch@johnson.com,512.577.3180x4959,West Richardtown,California,Senegal,PROD303,Success Table,Books,5,43552.43,0.33,145900.64,UPI,Returned,2025-03-02,"737 Evans Manor Apt. 690, East Sierramouth, NH 06120",9
ORD001892,CUST1678,Christopher Miller,vaughnchelsea@meza.net,507-387-9722x924,North Kaitlyn,Missouri,Bermuda,PROD233,Itself Phone,Toys,5,35405.89,0.25,132772.09,Cash on Delivery,Returned,2024-09-13,"04943 Charles Pike, Codystad, GA 46265",3
ORD001893,CUST9542,Logan Jennings,gaynicholas@vega.com,682.292.3316x61229,Williamtown,Delaware,Panama,PROD573,Base Laptop,Sports,4,43248.21,0.23,133204.49,Credit Card,Shipped,2024-12-10,"1794 Harris Expressway, Torresside, ID 33421",1
ORD001894,CUST9703,Justin Butler,johnsonbeth@yahoo.com,839-095-6798x14351,Lake Brandonfurt,Tennessee,Pakistan,PROD182,Million Table,Fashion,2,31016.33,0.38,38460.25,UPI,Shipped,2025-03-20,"1769 Ashley Crossing Suite 944, South Ashleyville, AZ 59107",3
ORD001895,CUST5202,Donna Larson,xmiller@gmail.com,056-114-7676x0884,North Eric,Washington,Greenland,PROD167,Staff Laptop,Grocery,5,32708.21,0.18,134103.66,Credit Card,Shipped,2025-03-11,"441 Lopez Mall Apt. 064, Brandonshire, CO 41572",8
ORD001896,CUST7293,Joseph Bishop,anthonywelch@howell-stuart.com,(474)030-8877,Gilmoreside,Arizona,Cuba,PROD780,Try Bag,Fashion,3,24168.66,0.36,46403.83,Debit Card,Shipped,2024-11-17,"683 King Hill, West Nicole, TX 15481",5
ORD001897,CUST7060,Meredith Johnson,brooke63@gmail.com,(076)184-7365,New Sharon,Alaska,Mozambique,PROD352,Article Table,Grocery,5,42486.77,0.17,176320.1,Net Banking,Shipped,2025-02-16,"755 Quinn Throughway Apt. 885, Lake Wendy, KS 92498",2
ORD001898,CUST1761,Mrs. Sandra Reid,tcarlson@fisher-white.info,001-057-901-3829x8487,Guerraborough,Maine,Bouvet Island (Bouvetoya),PROD966,Drop Phone,Sports,5,5514.44,0.29,19576.26,Debit Card,Processing,2024-03-15,"1549 Danny Islands, North Danielle, ND 95270",3
ORD001899,CUST6348,Catherine Wallace,steven67@gmail.com,001-340-210-9874x97892,Lake Waynemouth,Utah,Guam,PROD263,Man Watch,Grocery,2,22070.2,0.31,30456.88,Cash on Delivery,Processing,2024-03-12,"58704 Russell Flats Apt. 767, Port Cindychester, MT 47781",2
ORD001900,CUST4489,Jasmine Hicks,hannaeric@jennings.net,503-072-4639x7179,Snyderchester,Indiana,Iraq,PROD920,Ball Phone,Grocery,1,41597.17,0.29,29533.99,Debit Card,Returned,2024-01-23,"1414 Abbott Overpass Suite 819, Terranceport, KS 01279",4
ORD001901,CUST4672,Steven Robinson,peter56@cuevas.com,505-280-2565,Robertland,Delaware,Papua New Guinea,PROD290,His Bag,Home & Kitchen,4,38951.9,0.31,107507.24,UPI,Cancelled,2024-03-27,"300 Ryan Lodge, Rothtown, KS 68379",2
ORD001902,CUST5640,Shirley Thompson,silvajamie@ruiz.info,001-350-866-0364,Julianhaven,Iowa,New Caledonia,PROD211,Difference Phone,Electronics,2,9295.2,0.27,13570.99,Cash on Delivery,Delivered,2024-01-22,"89171 Mary Highway, Joannshire, AR 74974",1
ORD001903,CUST3987,Thomas Parker,taylorellis@yahoo.com,515.147.8235,Port Reginaborough,Louisiana,Liberia,PROD904,Actually Shoes,Fashion,1,21016.35,0.38,13030.14,Cash on Delivery,Returned,2024-12-14,"913 Cheryl Roads Apt. 677, Lake Francesmouth, CO 34222",2
ORD001904,CUST4579,Melissa Bullock,erica01@cruz.biz,8839732248,South Christian,Massachusetts,Anguilla,PROD694,New Bag,Beauty,5,49567.52,0.27,180921.45,UPI,Processing,2024-02-09,"8882 Cook Square, New Ericfurt, VT 28972",4
ORD001905,CUST8866,Jade Phillips,danielbrennan@hotmail.com,946-506-4674x19357,Graceburgh,North Dakota,Saint Kitts and Nevis,PROD106,Magazine Bag,Beauty,4,47842.58,0.09,174146.99,Debit Card,Processing,2025-03-09,"1104 Ramirez Divide, Cooperberg, AL 96857",3
ORD001906,CUST9056,John Thompson,matthewsallen@bailey.com,953.520.9233x800,East Alexisfurt,Georgia,Tuvalu,PROD585,Mean Table,Electronics,3,307.95,0.23,711.36,Net Banking,Shipped,2024-11-28,"Unit 8643 Box 0810, DPO AP 98949",9
ORD001907,CUST5724,Kyle Chavez,josephscott@mckinney.com,505.188.7143,East Jason,Montana,Senegal,PROD771,Expect Table,Grocery,1,34117.33,0.22,26611.52,Credit Card,Shipped,2025-03-20,"058 John Union Suite 374, Lake Christophertown, NY 59391",10
ORD001908,CUST4508,Christopher Kelly,danielle92@hotmail.com,598.433.0546,West Martha,Michigan,Philippines,PROD956,Guy Table,Electronics,2,42901.13,0.28,61777.63,UPI,Shipped,2025-01-12,"994 Allen Trafficway, Lake Michelleport, DC 90341",6
ORD001909,CUST2229,Brandon Cooper,vanessakelly@gmail.com,496-772-1415,West Davidland,Georgia,Botswana,PROD483,Open Table,Fashion,1,29608.97,0.13,25759.8,Debit Card,Delivered,2025-03-13,"9692 Wyatt Route, Port Michelle, AL 83010",7
ORD001910,CUST3046,Kathy Jackson,perezsean@gmail.com,914-248-4329,Josephburgh,Maryland,Senegal,PROD315,Keep Bag,Sports,5,46993.99,0.12,206773.56,Credit Card,Delivered,2025-04-10,"342 Michael Falls, West Andrew, IN 46948",5
ORD001911,CUST5786,Richard Bender,pamela95@hotmail.com,+1-975-211-5777x60122,East Matthewland,Indiana,Burkina Faso,PROD366,Week Shoes,Sports,2,39643.04,0.01,78493.22,UPI,Returned,2024-05-09,"55337 Dixon Summit, New Jacobburgh, MI 50163",2
ORD001912,CUST4477,Jennifer Shah,james53@yahoo.com,+1-539-286-4783x48839,West Davidside,Connecticut,Kiribati,PROD902,Mother Phone,Grocery,4,21744.26,0.37,54795.54,Cash on Delivery,Returned,2024-10-29,"4939 Tara Terrace, Waltersfort, WV 65635",3
ORD001913,CUST7424,Morgan Phillips,olong@hotmail.com,(196)520-5587,Mclaughlinhaven,Wyoming,Bahrain,PROD695,Half Table,Electronics,2,3130.8,0.17,5197.13,Debit Card,Delivered,2024-11-24,"900 White Field Suite 798, New Stephanieshire, NH 61891",2
ORD001914,CUST1600,Theodore Robinson,ohiggins@yahoo.com,001-868-926-4488x88604,South Andrew,California,Kazakhstan,PROD768,Decade Watch,Sports,5,49165.71,0.29,174538.27,Credit Card,Delivered,2024-04-09,"8831 Brandy Village Suite 840, Ashleystad, IA 69938",10
ORD001915,CUST6714,Taylor Cabrera,williamcombs@hotmail.com,(212)585-4251,Rochafort,Hawaii,Paraguay,PROD976,Simply Phone,Electronics,2,39751.37,0.15,67577.33,Cash on Delivery,Shipped,2025-04-08,"121 Joel Lodge Suite 107, New Brandonburgh, CO 50893",1
ORD001916,CUST6704,Elizabeth Guerra,munozedward@gmail.com,(195)317-3511x3733,East Jorgemouth,New Mexico,Falkland Islands (Malvinas),PROD627,Toward Watch,Grocery,3,27669.6,0.28,59766.34,Credit Card,Processing,2024-01-13,"1470 Michael Light, New Michaelview, IL 78425",1
ORD001917,CUST8140,Craig Sellers,sonia13@yahoo.com,(493)022-6105,Wrightside,Vermont,Guinea-Bissau,PROD672,Hit Shoes,Beauty,5,14543.08,0.08,66898.17,Cash on Delivery,Cancelled,2024-02-13,"14089 Barton Creek Suite 606, Thomasborough, WA 10104",9
ORD001918,CUST9666,Kimberly Patterson,bnunez@yahoo.com,(661)179-9720x10010,East Mark,Maryland,Namibia,PROD595,Over Bag,Toys,4,40373.94,0.34,106587.2,Credit Card,Delivered,2024-05-02,"539 Murphy Spurs, New Roy, UT 18326",3
ORD001919,CUST4275,Eric Collins,jamiewilliams@yahoo.com,449.770.4885x756,New Bianca,Tennessee,Madagascar,PROD753,Page Table,Toys,2,45146.92,0.04,86682.09,UPI,Delivered,2025-04-04,"19647 Kim Villages, New Margaretshire, PA 68141",6
ORD001920,CUST6989,Jeff Clark,larageorge@yahoo.com,001-397-931-5541x3939,East Davidburgh,Maine,Norfolk Island,PROD535,Lawyer Bag,Home & Kitchen,3,1576.94,0.16,3973.89,Debit Card,Delivered,2024-07-25,"2604 Roberts Via Apt. 267, East Randyland, LA 86078",5
ORD001921,CUST8493,Neil Vargas,larry90@lynn-richardson.info,8090739076,Catherineshire,Vermont,Costa Rica,PROD920,Area Shoes,Books,5,27148.14,0.2,108592.56,Net Banking,Returned,2024-10-16,"5366 Lisa Centers, Kristenside, MI 17334",9
ORD001922,CUST3216,Ashley Cook,isaac62@snyder-gardner.com,464.151.4458x260,Brittanyborough,Iowa,United Kingdom,PROD870,Else Bag,Beauty,4,25406.83,0.39,61992.67,Net Banking,Shipped,2024-01-29,"USS Clayton, FPO AA 58400",2
ORD001923,CUST1828,Jessica Jennings,hughesmichael@gmail.com,(180)231-2650,Andersonfort,Washington,Kiribati,PROD751,Paper Bag,Beauty,3,28271.99,0.07,78878.85,UPI,Delivered,2024-06-30,"USNS Anderson, FPO AP 01110",10
ORD001924,CUST3875,Brian Yates,ryanrussell@parks.org,273-728-1710x18627,South Tanya,North Carolina,Heard Island and McDonald Islands,PROD126,Stuff Shoes,Books,1,15433.05,0.26,11420.46,Credit Card,Cancelled,2024-12-01,"838 Mullins Shoal, Sanchezshire, MA 74234",8
ORD001925,CUST2349,Lauren House,ihaney@hotmail.com,001-218-039-1094,East Meganbury,Tennessee,Zambia,PROD245,Fill Watch,Sports,3,37182.68,0.22,87007.47,Cash on Delivery,Processing,2025-04-28,"9508 Adam Estate Suite 181, Lindsayton, MA 15930",9
ORD001926,CUST3826,Patrick Torres,william97@gmail.com,774.089.8589x8450,West Sara,North Carolina,Denmark,PROD976,Threat Phone,Sports,2,48103.96,0.36,61573.07,Debit Card,Returned,2025-01-29,"18780 Morales Landing Suite 235, Dixonton, DC 78419",6
ORD001927,CUST5468,Charles Wilson,jessicalin@atkinson-welch.com,(051)044-1744x8445,West Victor,Maine,Somalia,PROD172,Either Phone,Books,2,3416.93,0.11,6082.14,Debit Card,Processing,2025-02-13,"7401 Adams Landing, Meganside, CT 95435",6
ORD001928,CUST2062,Alyssa Moore,wesleyperry@hotmail.com,107.490.5632x18532,Lake Eric,North Carolina,Norway,PROD522,Weight Watch,Beauty,4,44342.21,0.01,175595.15,Credit Card,Returned,2024-05-15,"570 Larson Summit, West Kimberlyview, NM 97982",4
ORD001929,CUST1279,Amanda Cook,montgomeryblake@gonzalez.biz,2699438833,Johnsonburgh,Florida,Bolivia,PROD225,Parent Laptop,Electronics,1,35496.97,0.28,25557.82,Credit Card,Processing,2024-06-17,"19911 Wheeler Ridge Apt. 331, Griffinshire, CA 91697",5
ORD001930,CUST5426,Mrs. Cynthia Wilson MD,robertwilliams@gmail.com,7728257106,West Aaronland,Massachusetts,Saint Pierre and Miquelon,PROD754,Community Shoes,Books,1,35196.5,0.39,21469.86,Net Banking,Cancelled,2024-08-05,"811 Archer Glens, Ellisonfort, CT 04553",7
ORD001931,CUST7501,Victor Stone,amanda54@yahoo.com,+1-882-366-3425,Kimberlyfurt,California,Macao,PROD718,Cause Bag,Electronics,3,23084.41,0.14,59557.78,Net Banking,Shipped,2024-12-04,"7918 Suzanne Centers Apt. 719, East Maryborough, NM 75745",4
ORD001932,CUST6684,Gerald Brooks,twalker@krause.com,+1-664-715-8126x3085,West Timothy,Wisconsin,Uganda,PROD618,New Laptop,Sports,5,22490.05,0.28,80964.18,Net Banking,Processing,2025-02-12,"07127 Walsh Manors Apt. 145, West Debra, CA 70373",3
ORD001933,CUST5587,Parker Morris,jason31@gmail.com,750.369.6677x62032,North Erinland,Rhode Island,Benin,PROD508,Total Watch,Sports,3,14319.58,0.27,31359.88,UPI,Cancelled,2024-08-15,"06344 Cheryl Cove Suite 975, Coxhaven, NH 77504",2
ORD001934,CUST8460,Crystal Stewart,hsutton@gmail.com,591-546-4485x673,Charlesburgh,Iowa,Jamaica,PROD880,Police Shoes,Grocery,5,15798.02,0.1,71091.09,Credit Card,Returned,2024-10-08,"953 Catherine Knolls, West Patricktown, SC 06265",4
ORD001935,CUST9326,Jenny Crawford,natalie23@gmail.com,524.205.0693x539,Watsonstad,Wyoming,Turkey,PROD350,Report Bag,Toys,1,17604.89,0.29,12499.47,Net Banking,Processing,2024-08-02,"633 Jessica Manor Suite 648, Banksshire, AR 93723",3
ORD001936,CUST4427,Catherine Walsh,hjackson@hartman-mcdaniel.com,+1-086-748-0733x22846,Jefferyview,New Mexico,Timor-Leste,PROD137,Role Shoes,Sports,2,18454.31,0.33,24728.78,Cash on Delivery,Cancelled,2024-07-30,"7724 Estrada Cove, Patriciachester, TN 76259",10
ORD001937,CUST5646,Lori Martin,fsims@anderson-peters.com,945.119.2072,West Davidhaven,Montana,Slovakia (Slovak Republic),PROD746,Son Shoes,Home & Kitchen,5,22718.83,0.34,74972.14,Net Banking,Delivered,2024-12-09,"669 Barbara Springs Suite 390, North Anthonyburgh, CO 54743",3
ORD001938,CUST6876,Lori Rios,jill78@gmail.com,(403)913-4656,Brennanberg,New Mexico,Kyrgyz Republic,PROD268,Tv Phone,Fashion,4,46031.99,0.26,136254.69,Debit Card,Cancelled,2025-01-22,"945 Carter Stream, Thomasberg, NC 66218",10
ORD001939,CUST2844,Erin Reyes,christianguzman@yahoo.com,+1-064-324-9674x6306,Lesterville,Minnesota,Belgium,PROD156,Material Laptop,Fashion,3,13150.39,0.32,26826.8,Net Banking,Cancelled,2025-03-25,"3619 Padilla Mill Apt. 173, Port Donaldburgh, TN 78954",2
ORD001940,CUST1601,Steven Howe,fitzgeraldangel@hotmail.com,001-454-496-9847,Port Lisa,Wisconsin,Latvia,PROD415,Management Watch,Sports,3,23095.55,0.38,42957.72,Credit Card,Cancelled,2025-05-11,"Unit 1724 Box 2436, DPO AA 38664",2
ORD001941,CUST6006,Aaron Tucker,jodyharris@gmail.com,511.563.2925,North Cody,Missouri,Bulgaria,PROD262,Tax Phone,Fashion,2,31737.59,0.36,40624.12,UPI,Cancelled,2025-04-25,"PSC 6839, Box 8582, APO AA 78306",7
ORD001942,CUST9533,Brian Perkins,douglashouston@hotmail.com,(622)452-1499x48057,Hernandezfort,Rhode Island,South Africa,PROD764,We Table,Books,4,16425.4,0.4,39420.96,Cash on Delivery,Processing,2025-04-01,"789 Ashley Mission Apt. 811, Port Nicholashaven, RI 60105",4
ORD001943,CUST6537,Randy Ferguson,watsonjulie@gmail.com,(301)906-0041,South Crystal,Idaho,Czech Republic,PROD861,South Shoes,Beauty,5,17867.66,0.07,83084.62,UPI,Cancelled,2024-08-27,"964 Jensen Fall Suite 547, Rickyborough, UT 87843",3
ORD001944,CUST5929,Robert Sullivan,nhensley@hotmail.com,(419)902-7094x18572,Tammyview,Alabama,Brazil,PROD591,Itself Shoes,Fashion,1,36655.0,0.02,35921.9,Cash on Delivery,Processing,2024-03-08,"21415 Daniel Ferry Suite 072, South Jessica, MA 01383",6
ORD001945,CUST8304,Kenneth Gregory,johnchapman@carr-perry.biz,417.908.7413,Morristown,Idaho,Cote d'Ivoire,PROD818,Anything Laptop,Home & Kitchen,2,9313.22,0.06,17508.85,UPI,Shipped,2025-02-09,"592 Renee Skyway, West Williamland, DC 38300",5
ORD001946,CUST7092,Rachel Meyers,tyler93@hebert.com,+1-408-161-6167x377,West Erica,New Mexico,Jersey,PROD379,Simple Shoes,Grocery,1,39221.72,0.21,30985.16,Credit Card,Returned,2024-07-31,"569 Miller Row, East Rachelside, WI 34064",4
ORD001947,CUST8859,Shelby Brown,houstonscott@bailey.org,0757717839,Johnhaven,Washington,Greece,PROD171,Maybe Laptop,Sports,4,19480.17,0.26,57661.3,Debit Card,Shipped,2025-02-05,"2431 Adams Neck Apt. 535, Elizabethport, UT 61442",8
ORD001948,CUST2561,Susan Fletcher,acrawford@robinson.com,778.374.5875,West Debra,Colorado,Yemen,PROD963,Chair Table,Fashion,2,41000.69,0.02,80361.35,UPI,Processing,2024-11-11,"160 Smith Burgs, Sherryport, OK 07562",5
ORD001949,CUST1110,Steven Yoder,muellerjeff@hotmail.com,881-626-7014x06507,Lake Joseph,Montana,Mozambique,PROD332,My Bag,Toys,4,14119.59,0.32,38405.28,Debit Card,Shipped,2024-10-16,"55506 Duncan Via, Gilesfort, TN 23619",1
ORD001950,CUST4524,Victoria Jones,davidsmith@pitts.com,962-072-8152x79003,Kylefurt,New Hampshire,Cocos (Keeling) Islands,PROD443,Wind Laptop,Electronics,2,18739.18,0.37,23611.37,Debit Card,Returned,2024-06-29,"USCGC Jackson, FPO AA 07113",1
ORD001951,CUST6680,Deborah Smith,wmanning@hayes.com,+1-537-078-4116,Jamesberg,New Mexico,Sudan,PROD461,Social Phone,Toys,1,16451.08,0.39,10035.16,Debit Card,Shipped,2024-01-28,"25250 Tanya Shore Suite 476, Farrellberg, NE 39073",4
ORD001952,CUST6914,Matthew Warner,amanda07@gmail.com,(817)715-7672,East Michaelchester,Illinois,Australia,PROD681,Bag Laptop,Toys,5,9610.52,0.04,46130.5,Credit Card,Shipped,2024-07-21,"993 Gregory Trafficway, South Alexandermouth, WI 94060",6
ORD001953,CUST4618,Ricardo Stevens,johnathansmith@guerrero-jimenez.com,+1-007-682-7235x639,Port Royville,Minnesota,Kuwait,PROD777,Sister Shoes,Electronics,5,24597.26,0.36,78711.23,Cash on Delivery,Shipped,2024-08-10,"5110 Munoz Forest, North Samantha, GA 72624",10
ORD001954,CUST2827,Robert Garcia,jonathanreid@lewis.com,(083)656-8617x9879,South Jason,Kansas,Chad,PROD916,But Phone,Books,1,43513.21,0.1,39161.89,Net Banking,Processing,2025-04-04,"15358 Virginia Vista, East Tracey, NV 90063",1
ORD001955,CUST2562,Mary Weber,ppayne@yahoo.com,6774037269,Lake Russell,Georgia,French Southern Territories,PROD875,Thus Bag,Beauty,5,23108.2,0.23,88966.57,Debit Card,Returned,2024-09-03,"1136 Stanley Summit Apt. 143, Keithview, NH 51226",7
ORD001956,CUST9486,Dennis Ward,robertsadrienne@yahoo.com,219.669.6373,Santanafurt,Louisiana,Pakistan,PROD384,Cost Shoes,Beauty,4,13088.96,0.24,39790.44,UPI,Shipped,2024-05-26,"18737 Matthew Underpass Suite 393, Cooperhaven, MI 07003",2
ORD001957,CUST1633,Kim Fritz,rwilliamson@hotmail.com,(015)848-4702,Williamstown,Mississippi,Oman,PROD824,Whom Shoes,Beauty,1,5904.02,0.33,3955.69,Net Banking,Processing,2024-09-03,"308 Tony Manors Apt. 983, Kennethhaven, WY 99389",6
ORD001958,CUST7522,Amy Gibson,louissanders@adams.com,001-078-757-9693x80840,Derrickside,New Mexico,New Caledonia,PROD461,Small Watch,Books,2,4877.25,0.12,8583.96,UPI,Delivered,2024-10-11,"26104 Hoffman Drive, East Meganborough, PA 05653",3
ORD001959,CUST6944,Dylan Roberts,katrina88@adams.info,227.600.3745,Wushire,West Virginia,Albania,PROD635,Senior Phone,Sports,1,23436.83,0.14,20155.67,Net Banking,Processing,2024-12-05,"Unit 9883 Box 1098, DPO AE 66955",10
ORD001960,CUST1342,Sarah Brown,ryan69@yahoo.com,(932)107-2681x6452,Christinabury,New Hampshire,Mauritius,PROD176,Direction Shoes,Books,4,4234.8,0.38,10502.3,UPI,Cancelled,2025-05-01,"10893 Thompson Views Apt. 465, North Sherryfurt, NV 46416",2
ORD001961,CUST4008,Steven Thomas,gavin34@lewis.info,+1-092-620-6160x988,New Davidhaven,Arkansas,Latvia,PROD455,Heart Table,Grocery,3,41418.05,0.06,116798.9,Net Banking,Shipped,2024-07-22,"6109 Whitney Estate Apt. 064, West Kathrynhaven, WY 00718",1
ORD001962,CUST3112,Dakota Swanson,erodriguez@hotmail.com,194-888-8220,Lake Gina,Iowa,Australia,PROD479,Computer Phone,Books,3,21587.72,0.01,64115.53,Cash on Delivery,Returned,2024-02-08,"83801 Elliott Rapid Suite 957, South Michaelberg, MA 29382",1
ORD001963,CUST3571,Christopher Vasquez,anita07@leach-smith.com,(437)940-8352x6638,West Jameshaven,Washington,Norway,PROD704,Push Shoes,Beauty,1,43940.55,0.31,30318.98,Net Banking,Returned,2025-03-16,"4452 Samantha Overpass, Aliciaburgh, RI 54373",10
ORD001964,CUST7500,April Miller,brianfritz@yahoo.com,407.316.3679,Port Kristinaberg,Tennessee,Croatia,PROD692,Attorney Watch,Home & Kitchen,2,6578.5,0.39,8025.77,Debit Card,Returned,2024-01-21,"36516 Jeffrey Plains Apt. 465, Taylorland, IN 56055",7
ORD001965,CUST8101,Jacob Kelley,ajohnson@ramirez.org,(270)335-0969x21366,Port Markmouth,Tennessee,Armenia,PROD612,Born Bag,Books,3,41531.03,0.29,88461.09,Credit Card,Delivered,2025-04-08,"PSC 0744, Box 1016, APO AP 52798",10
ORD001966,CUST5513,Mackenzie Thompson,austinclayton@taylor.com,582.869.6904x9431,Georgetown,Ohio,South Africa,PROD935,Exist Laptop,Grocery,1,3065.79,0.36,1962.11,UPI,Returned,2024-11-13,"9417 Johnson Roads Suite 931, Port Scottbury, VT 12098",9
ORD001967,CUST2390,Eric Davis,michael41@sanders.info,165-185-8457x063,Thompsonborough,Kentucky,Niger,PROD374,Where Laptop,Beauty,5,38459.42,0.17,159606.59,UPI,Processing,2024-02-15,"51257 Mendoza Extension, Lake Christopherview, MO 14102",1
ORD001968,CUST1933,Robert Wu,taylornancy@king.com,733-797-5075x62080,Lake Diane,Texas,Moldova,PROD501,Nature Laptop,Electronics,1,244.04,0.33,163.51,UPI,Processing,2024-06-29,"329 Jillian Station Suite 191, Wilsonfort, IL 23256",1
ORD001969,CUST6388,Cameron Brewer,keithmarsh@yahoo.com,+1-847-156-7800,Adamburgh,New Jersey,Cook Islands,PROD933,Though Phone,Fashion,2,38969.72,0.35,50660.64,Cash on Delivery,Returned,2025-01-04,"616 Amy Stravenue, New Sandra, UT 90877",9
ORD001970,CUST6575,Kelly Mckee,zachary95@strong.net,001-130-849-8133,Donaldchester,Utah,Burkina Faso,PROD997,Nearly Watch,Toys,2,7728.54,0.19,12520.23,Credit Card,Processing,2024-11-04,"4665 Rivera Crest, Sanchezbury, OH 23044",3
ORD001971,CUST1296,Thomas Dunn,urice@medina-clark.com,419.557.9280x5302,Kurtton,New York,Cambodia,PROD673,Its Shoes,Toys,3,41917.73,0.28,90542.3,Credit Card,Returned,2024-01-18,"Unit 5132 Box 8845, DPO AA 95496",8
ORD001972,CUST2050,Clifford Mcclure,ruizselena@hotmail.com,(508)178-6482x4611,Port Erichaven,Utah,Libyan Arab Jamahiriya,PROD875,Sign Watch,Beauty,1,22235.07,0.27,16231.6,UPI,Processing,2025-04-05,"482 Hahn Fort Suite 856, Nielsenbury, KS 72182",2
ORD001973,CUST2144,Joseph Herrera,rose83@parker.com,8768668398,Gatesfurt,Mississippi,Guatemala,PROD870,Whether Bag,Toys,1,4801.17,0.19,3888.95,UPI,Processing,2025-01-23,"90889 Kathleen Alley, Sherryton, CA 61942",3
ORD001974,CUST9804,Rebecca Mills,pgonzales@hardin-wood.com,001-344-480-1871,Annaside,Alabama,Martinique,PROD371,Author Watch,Fashion,2,20180.57,0.25,30270.85,UPI,Cancelled,2024-12-23,"249 Brian Viaduct, Tannerville, WV 20646",1
ORD001975,CUST2915,Diana Salinas,luis43@wallace-reynolds.com,934.152.4943x7004,Kimberlyfort,Maine,Afghanistan,PROD166,Success Phone,Grocery,2,34638.22,0.21,54728.39,Debit Card,Processing,2024-07-30,"Unit 6880 Box 4065, DPO AE 78969",10
ORD001976,CUST2250,Logan Bernard,jennifer59@smith.info,744.273.8248,Dorseyfort,Nevada,Paraguay,PROD371,Space Phone,Home & Kitchen,5,971.96,0.26,3596.25,Credit Card,Shipped,2024-01-25,"326 Gordon Vista Suite 336, North Paul, NE 06462",10
ORD001977,CUST5205,Corey Johnson,stephenlopez@graves.com,(111)779-7229x655,Lake Deanna,New Hampshire,Korea,PROD226,Pay Bag,Fashion,3,30010.01,0.31,62120.72,Cash on Delivery,Shipped,2025-04-03,"71773 Jones Hollow, Barnesburgh, NY 59476",2
ORD001978,CUST8608,Melissa Dennis,maria33@hotmail.com,5203554330,Kyleville,Oregon,France,PROD196,Practice Table,Grocery,5,6942.66,0.08,31936.24,Debit Card,Processing,2024-07-30,"503 Cody Course, Jessicaburgh, VA 77497",1
ORD001979,CUST7801,Kelly Nguyen,smithjonathan@booker-evans.net,939.051.6717,Osbornhaven,Ohio,Georgia,PROD886,Side Phone,Toys,1,34105.49,0.3,23873.84,UPI,Returned,2024-01-25,"968 Conner Summit Apt. 693, North Maria, AL 83677",8
